id,title,overview,genre_ids,vote_average,poster_path
550205,Wish Dragon,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,"[16, 10751, 35, 14]",7.886,/lnPf6hzANL6pVQTxUlsNYSuhT5l.jpg
60243,A Separation,A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.,[18],7.887,/wQVvASmpm8jGhJBQU20OkoMcNzi.jpg
833,Umberto D.,"When elderly pensioner Umberto Domenico Ferrari returns to his boarding house from a protest calling for a hike in old-age pensions, his landlady demands her 15,000-lire rent by the end of the month or he and his small dog will be turned out onto the street. Unable to get the money in time, Umberto fakes illness to get sent to a hospital, giving his beloved dog to the landlady's pregnant and abandoned maid for temporary safekeeping.",[18],7.887,/5I7SYsNQmZRZpQ2MAarIQYU9vaX.jpg
482321,Ron's Gone Wrong,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.","[16, 878, 10751, 35]",7.9,/plzgQAXIEHm4Y92ktxU6fedUc0x.jpg
183011,Justice League: The Flashpoint Paradox,The Flash finds himself in a war-torn alternate timeline and teams up with alternate versions of his fellow heroes to restore the timeline.,"[16, 878, 28, 12, 14]",7.886,/isCknjIWem0W3KwNUDLrDN7F40H.jpg
458302,"Remi, Nobody's Boy","At the age of 10 years, young Rémi is snatched from his adoptive mother and entrusted to the signor Vitalis, a mysterious itinerant musician. Has its hard sides - he will learn the harsh life of acrobat and sing to win his bread. Accompanied by the faithful dog capi and of the small monkey Joli-Coeur, his long trip through France, made for meetings, friendships and mutual assistance, leads him to the secret of its origins.","[12, 10751, 18]",7.9,/mQYXlxlUTmOP4FWt52qkZZb8JNM.jpg
455714,Bad Genius,"Lynn, a brilliant student, after helping her friends to get the grades they need, develops the idea of starting a much bigger exam-cheating business.","[18, 80, 53, 35]",7.885,/mgyvwqn5SYKhfg5kofZDfgH8R0q.jpg
573164,An Egg Rescue,Toto and his friends must rescue his egg children after they're taken away for a gourmet food event in Africa.,"[16, 35, 12, 10751]",7.9,/7he8glf7j41d3amgf4Nbpt3HVq1.jpg
52629,El Infierno,"After being deported back to Mexico, a man has no choice but to join the vicious drug cartel that has corrupted his hometown in order to survive.","[28, 80, 37, 35, 18]",7.881,/vry7NyLM6I0fL53H2KxCX4uAz5H.jpg
804,Roman Holiday,"Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.","[10749, 35, 18]",7.881,/8lI9dmz1RH20FAqltkGelY1v4BE.jpg
23160,Werckmeister Harmonies,A naive young man witnesses an escalation of violence in his small hometown following the arrival of a mysterious circus attraction.,[18],7.879,/fzG0xks6HNSnQg6atlF98brHvIT.jpg
1214484,Let Go,A jaded mother makes a last-ditch effort to keep her family together by taking them on a trip to their teenage daughter’s pole dancing competition.,[18],7.878,/hIJRqqAaMUtQ13mZL6lCE6myhXH.jpg
501929,The Mitchells vs. the Machines,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.","[16, 12, 35]",7.878,/mI2Di7HmskQQ34kz0iau6J1vr70.jpg
16237,Teen Titans: Trouble in Tokyo,"After a battle with a high-tech villain named, Saiko-Tek, the Teen Titans travel to the city of Tokyo where they find themselves embroiled in a conflict with an ancient enemy.","[16, 28, 878, 10770]",7.878,/4wMlDE1HzkVyYeDKuY1oDOWQlN2.jpg
1162,The Miracle Worker,"The true story of the frightening, lonely world of silence and darkness of 7-year-old Helen Keller who, since infancy, has never seen the sky, heard her mother's voice or expressed her innermost feelings. Then Annie Sullivan, a 20-year-old teacher from Boston, arrives. Having just recently regained her own sight, the no-nonsense Annie reaches out to Helen through the power of touch, the only tool they have in common, and leads her bold pupil on a miraculous journey from fear and isolation to happiness and light.",[18],7.878,/dXbQE7t9JlLad0dSprWJ3jOiTua.jpg
5801,Pather Panchali,A depiction of the life of an impoverished early twentieth century rural Bengali family.,[18],7.877,/frZj5djlU9hFEjMcL21RJZVuG5O.jpg
1607,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.","[18, 80]",7.877,/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg
698948,Thirteen Lives,"Based on the true nail-biting mission that captivated the world. Twelve boys and the coach of a Thai soccer team explore the Tham Luang cave when an unexpected rainstorm traps them in a chamber inside the mountain. Entombed behind a maze of flooded cave tunnels, they face impossible odds. A team of world-class divers navigate through miles of dangerous cave networks to discover that finding the boys is only the beginning.","[18, 53]",7.876,/yi5KcJqFxy0D6yP8nCfcF8gJGg5.jpg
316029,The Greatest Showman,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",[18],7.875,/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg
937287,Challengers,"Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Major champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend.","[18, 10749]",7.0,/H6vke7zGiuLsz4v4RPeReb9rsv.jpg
1401502,A Cool Fish 2,"Sanjin, the little brother of Yiwu-based businessman Chen, ventures to Southeast Asia to expand his business and prove his mettle. Just as he strikes a deal with a television station, his business is hit by a global recession and a terrorist attack. Will Sanjin choose to be devoured by darkness, or will he be reborn from the ashes?","[35, 80]",7.5,/fuJWObGkdhAqAO34FgQx6sVHxtu.jpg
929590,Civil War,"In the near future, a group of war journalists attempt to survive while reporting the truth as the United States stands on the brink of civil war.","[10752, 28, 18]",6.854,/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg
102651,Maleficent,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.","[14, 12, 28, 10751, 10749]",7.089,/bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg
38575,The Karate Kid,"12-year-old Dre Parker could've been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.","[28, 12, 18, 10751]",6.56,/b1RBy3l297N0c7PHjlz35cClWju.jpg
1337397,Mischief,"Sex and rumors abound in this erotic story about high school student Jules, who won’t stop at anything to get back best friend Dahlia from new student Nessa, even if it means making up stories of illicit affairs with teachers.","[18, 10749]",8.375,/aQCJba6669KSTHrreNlrZuLPwWQ.jpg
1125899,Cleaner,"When a group of radical activists take over an energy company's annual gala, seizing 300 hostages, an ex-soldier turned window cleaner suspended 50 storeys up on the outside of the building must save those trapped inside, including her older brother.","[28, 53]",6.5,/mwzDApMZAGeYCEVjhegKvCzDX0W.jpg
41264,Africa Blood and Guts,"A chronicle of the violence that occurred in much of the African continent throughout the 1960s. As many African countries were transitioning from colonial rule to other forms of government, violent political upheavals were frequent. Revolutions in Zanzibar and Kenya in which thousands were killed are shown, the violence not only political; there is also extensive footage of hunters and poachers slaughtering different types of wild animals.","[99, 27]",6.375,/fPLzCid2gk7eOCrYlXIBU24bTpO.jpg
1338799,JUJUTSU KAISEN: Hidden Inventory / Premature Death - The Movie,"Pursued by a religious cult and other curse users, former friends Satoru Gojo and Suguru Geto are the only sorcerers capable of carrying the difficult task of protecting Riko Amanai, a student who has been designated to be sacrificed as the Star Plasma Vessel, until she can fulfill her duty.","[16, 28, 14]",8.2,/jHeBCMom4fJK2f6KCnpuTODWpla.jpg
1190511,Sitaare Zameen Par,A disgraced basketball coach is given the chance to coach a team of players who are intellectually disabled as part of community services. Gulshan has apprehensions at first and feels out of place but soon realizes they just might have what it takes to make it to the national championships.,"[35, 18]",7.6,/2ztRFbp1YSvMSIrr7AqYq6i6pqC.jpg
14161,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.","[28, 12, 878]",5.858,/zaqam2RNscH5ooYFWInV6hjx6y5.jpg
1303162,Cells at Work!,"A novice red blood cell and a relentless white blood cell work together to protect their human from invading germs, pathogens and other threats.","[12, 28, 35, 14]",7.9,/kr67sOdZFPimMYLAmg6eTembFVQ.jpg
1029575,The Family Plan,"Dan Morgan is many things: a devoted husband, a loving father, a celebrated car salesman. He's also a former assassin. And when his past catches up to his present, he's forced to take his unsuspecting family on a road trip unlike any other.","[28, 35, 10751]",7.275,/jLLtx3nTRSLGPAKl4RoIv1FbEBr.jpg
1410221,Un año y un día,"Hugo has lost the love of his life and he intends to get her back by learning to play the piano for a year. Nerea, his neighbor, will be the one to help him achieve it by giving piano lessons.","[18, 10749, 10402]",5.864,/nonXGLIKTPYEHvvyjTFsUPSRD10.jpg
438695,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.","[10751, 35, 10402, 16]",7.846,/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg
150689,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.","[10749, 14, 10751, 18]",6.8,/j91LJmcWo16CArFOoapsz84bwxb.jpg
168259,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,"[28, 80, 53]",7.223,/wurKlC3VKUgcfsn0K51MJYEleS2.jpg
68726,Pacific Rim,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.","[28, 878, 12]",6.911,/mmznhaQDwlHWpUwKuNxtQiubbmM.jpg
286687,Love Lesson,"Korea's most popular song writer Hee-soo runs into a nineteen-year-old boy in the elevator. Hee-soo is inspired by a new song watching him shake at her figure. She starts to tell him about women under the excuse that she's teaching him music. They fall for each other but things get complicated when her life teacher, Joon-ho who taught her about life and music comes back.","[10749, 18, 35]",7.0,/xw1ygSZtjJLD0UkspIQghV7yqE4.jpg
47796,Mamma Roma,"After years spent working as a prostitute in her Italian village, middle-aged Mamma Roma has saved enough money to buy herself a fruit stand so that she can have a respectable middle-class life and reestablish contact with the 16-year-old son she abandoned when he was an infant. But her former pimp threatens to expose her sordid past, and her troubled son seems destined to fall into a life of crime and violence.",[18],7.875,/aMPxSiapchjZb73Lz7yNMdTi1cc.jpg
24238,Mary and Max,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.","[16, 35, 18]",7.874,/ebmsM382m9IClLUzKYY2U5biFwM.jpg
17295,The Battle of Algiers,Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,"[18, 10752, 36]",7.9,/2p3AFtOHFvP6OeVMqlnL1zLKOqL.jpg
94047,My Way,"During the invasion of Normandy the photograph of a slim Korean man in German uniform was found. It transpired that the man had served as a soldier in the Japanese, Russian and German armies. His incredible story inspired director Kang Je-Gyu to create this epic war drama.","[18, 28, 36, 10752]",7.9,/3moPqIC1EBFilLI3YJNa5Nfel3e.jpg
393,Kill Bill: Vol. 2,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.","[28, 80, 53]",7.873,/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg
11293,Paper Moon,"During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership.","[35, 80, 18]",7.869,/3GHG0kTcBWHKdXjj3RdK8GjBCd6.jpg
961323,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.","[16, 10751, 28, 878, 12, 14, 18]",7.871,/2NQljeavtfl22207D1kxLpa4LS3.jpg
3034,Young Frankenstein,"A young neurosurgeon inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback, a pretty lab assistant and the elderly housekeeper. Young Frankenstein believes that the work of his grandfather was delusional, but when he discovers the book where the mad doctor described his reanimation experiment, he suddenly changes his mind.",[35],7.87,/c6335WJCZO8NK5wehHk5sA9Cypv.jpg
3112,The Night of the Hunter,"In Depression-era West Virginia, a serial-killing preacher hunts two young children who know the whereabouts of a stash of money.","[80, 18, 53]",7.87,/rBka0nFWiHxabHRLr0KfIA8Yiaq.jpg
662,La Jetée,A man confronts his past during an experiment that attempts to find a solution to the problems of a post-apocalyptic world caused by a world war.,"[18, 10749, 878]",7.87,/elGidsRHXkk8UyrtLbcMhaptDyp.jpg
32085,Vincent,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams that annoy his mother.,"[16, 14]",7.869,/sH8CMLnuXbQv9T61mUCPHxZotDJ.jpg
331482,Little Women,Four sisters come of age in America in the aftermath of the Civil War.,"[18, 10749, 36]",7.866,/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg
265195,Wild Tales,"Injustice and the demands of the world can cause stress for many people. Some of them, however, explode. This includes a waitress serving a grouchy loan shark, an altercation between two motorists, an ill-fated wedding reception, and a wealthy businessman who tries to buy his family out of trouble.","[18, 53, 35]",7.867,/ucFsh8uU0Lsw7zouQFaRrs2ElOs.jpg
16,Dancer in the Dark,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles – even if just for a moment – by dreaming up little numbers to the rhythmic beats of her surroundings.","[18, 80]",7.866,/9rsivF4sWfmBzrNr4LPu6TNJhXX.jpg
45752,Scooby-Doo! Camp Scare,"Scooby and the gang experience outdoor fun as they go back to Fred's old summer camp. As summer goes on, it becomes increasingly clear that the spooky camp stories told by the fireplace, are more real than they've though and soon, it's up to the gang to try and solve the mystery of camp scare.","[16, 35, 10751, 9648]",7.865,/zurVOCpOLwLTBknYlgcXHWE0xvu.jpg
369557,Sing Street,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,"[10749, 18, 10402, 35]",7.9,/sUWpVlrvzU2SJbnVZqIeKulPKwk.jpg
381341,Perfect Strangers,"During a dinner, a group of friends decide to share whatever message or phone call they will receive during the evening, with unforeseen consequences.","[35, 18]",7.862,/3wknM629Vryofb1HNo2YnLQnQyn.jpg
25364,Ace in the Hole,An arrogant reporter exploits a story about a man trapped in a cave to revitalize his career.,[18],7.86,/gPVPzHEsJBX02HtBtIQgYnfeqNQ.jpg
11830,Tampopo,"In this humorous paean to the joys of food, a pair of truck drivers happen onto a decrepit roadside shop selling ramen noodles. The widowed owner, Tampopo, begs them to help her turn her establishment into a paragon of the ""art of noodle-soup making"". Interspersed are satirical vignettes about the importance of food to different aspects of human life.",[35],7.9,/2XLDb3RDQmtlxt5Snnig9W4moq4.jpg
522212,Just Mercy,"The powerful true story of Harvard-educated lawyer Bryan Stevenson, who goes to Alabama to defend the disenfranchised and wrongly condemned — including Walter McMillian, a man sentenced to death despite evidence proving his innocence. Bryan fights tirelessly for Walter with the system stacked against them.","[18, 80, 36]",7.857,/2bDZl3PzFLFWe4gaFUQnnaslqT3.jpg
505642,Black Panther: Wakanda Forever,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.","[28, 12, 878]",7.052,/sv1xJUazXeYqALzczSZ3O6nkH75.jpg
10193,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.","[16, 10751, 35]",7.8,/j0iPLV1DZb03SwubhRSI5ztP3lZ.jpg
970450,Werewolves,"A year after a supermoon’s light activated a dormant gene, transforming humans into bloodthirsty werewolves and causing nearly a billion deaths, the nightmare resurfaces as the supermoon rises again. Two scientists attempt to stop the mutation but fail and must now struggle to reach one of their family homes.","[28, 27, 53]",6.0,/otXBlMPbFBRs6o2Xt6KX59Qw6dL.jpg
584855,Fierce Town,"By the middle of the 12th century, the borders of the Mongolian Empire stretched from the Adriatic and Mediterranean Seas in the west to the southern lands of China in the east. The Mongolian army, under Khan Batu’s command, was known for its invisibility, destroying anyone who dared to challenge them. Yet, even within their central territories, some areas refused to bow to the Genghisids. Kozelsk was one of them. The Mongolian armies bypassed the high walls of this small town, considering that ""the skin of the wolf was not worth the risk of encountering its teeth"".However, one of the Khan’s commanders harbored a grudge against the town's citizens. Now, the people of Kozelsk must face a battle against the strongest army in the world, with no hope of victory. This is a story about people facing their death. Some try to escape, others are willing to do anything to survive, but most are prepared to protect their city from the relentless storms of the Mongolian hordes.","[18, 36, 28]",7.241,/vYiq2eZKASt3YAbiVX8xpolZisG.jpg
22705,Cheeky,"While scouting out apartments in London for her Venetian boyfriend, Carla rents an apartment overlooking the Thames. There, she meets a real estate agent by the name of Moira.","[35, 18, 10749]",5.7,/7gqcEgJfTltbLo76nZTl8umgM1Y.jpg
926393,The Equalizer 3,"Robert McCall finds himself at home in Southern Italy but he discovers his friends are under the control of local crime bosses. As events turn deadly, McCall knows what he has to do: become his friends' protector by taking on the mafia.","[28, 53, 80]",7.305,/b0Ej6fnXAP8fK75hlyi2jKqdhHz.jpg
321612,Beauty and the Beast,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,"[10751, 14, 10749]",6.971,/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg
48650,Room in Rome,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.","[18, 10749]",6.4,/w90ItYf9qagQKVEBr1uFxPomAtf.jpg
131631,The Hunger Games: Mockingjay - Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,"[878, 12, 53]",6.815,/2hTPkBiXoMmrdtYgHtB9WU5dg80.jpg
2105,American Pie,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.","[35, 10749]",6.593,/5P68by2Thn8wHAziyWGEw2O7hco.jpg
493922,Hereditary,"Following the death of the Leigh family matriarch, Annie and her children uncover disturbing secrets about their heritage. Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness.","[27, 9648, 53]",7.293,/4GFPuL14eXi66V96xBWY73Y9PfR.jpg
1329336,The Bad Guys: Haunted Heist,The crafty Bad Guys crew embarks on a high-stakes Halloween heist to swipe a priceless amulet from a spooky mansion. What could go wrong?,"[16, 35]",6.981,/oEJC05CqPugMxC4rFu9r6r6vg6m.jpg
14834,Not Easily Broken,A car accident and shifting affections test the bond between a married couple.,"[18, 10749]",6.239,/8gmdToawg8gaSe9yWZjQ10v7noL.jpg
533533,TRON: Ares,"A highly sophisticated Program called Ares is sent from the digital world into the real world on a dangerous mission, marking humankind's first encounter with A.I. beings.","[878, 12]",0.0,/lyq8uQzxWTCIxWEKuxyQPrbVu40.jpg
1072790,Anyone But You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.","[10749, 35]",6.853,/5qHoazZiaLe7oFBok7XlUhg96f2.jpg
1319951,40 Acres,"Hailey Freeman and her family are the last descendants of African American farmers who settled in rural Canada after the Civil War. In a famine-decimated near future, they now struggle to safeguard their farm, as they make one last stand against a vicious militia hell-bent on taking their 40 Acres.","[28, 53, 18, 878]",5.75,/rAYkyMUPouCnzguUpKCiw3fa5ar.jpg
93,Anatomy of a Murder,"Semi-retired Michigan lawyer Paul Biegler takes the case of Army Lt. Manion, who murdered a local innkeeper after his wife claimed that he raped her. Over the course of an extensive trial, Biegler parries with District Attorney Lodwick and out-of-town prosecutor Claude Dancer to set his client free, but his case rests on the victim's mysterious business partner, who's hiding a dark secret.","[80, 18, 9648]",7.9,/b2G1QSAwtBv9luhEwErIgSRaU92.jpg
777,Grand Illusion,"A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu.","[18, 36, 10752]",7.9,/lWg41zE0FVixkNsFgxnlRyvDYv9.jpg
613,Downfall,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.","[18, 36, 10752]",7.855,/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg
453,A Beautiful Mind,"From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all. As a brilliant but socially awkward mathematician, he made a groundbreaking discovery early in his career and stands on the brink of international acclaim. But as the handsome and arrogant Nash accepts secret work in cryptography, he becomes entangled in a mysterious conspiracy. His life takes a nightmarish turn and he soon finds himself on a painful and harrowing journey of self-discovery.","[18, 10749]",7.855,/rEIg5yJdNOt9fmX4P8gU9LeNoTQ.jpg
1081676,Forgotten Love,A once-respected surgeon who's lost his family and his memory gets a chance at redemption when he reconnects with someone from his forgotten past.,"[18, 10749]",7.854,/8mHfCmc2dt6wk2DNc0NXlYXOzVj.jpg
235,Stand by Me,"After learning that a boy their age has been accidentally killed near their rural homes, four Oregon boys decide to go see the body. On the way, Gordie,  Vern, Chris and Teddy encounter a mean junk man and a marsh full of leeches, as they also learn more about one another and their very different home lives. Just a lark at first, the boys' adventure evolves into a defining event in their lives.","[80, 18]",7.854,/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg
275,Fargo,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!","[80, 18, 53]",7.852,/rt7cpEr1uP6RTZykBFhBTcRaKvG.jpg
89,Indiana Jones and the Last Crusade,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!","[12, 28]",7.851,/sizg1AU8f8JDZX4QIgE4pjUMBvx.jpg
3083,Mr. Smith Goes to Washington,"After the death of a United States Senator, idealistic Jefferson Smith is appointed as his replacement in Washington. Soon, the naive and earnest new senator has to battle political corruption.","[35, 18]",7.85,/nDjg1fbNyq15excNDl3acd2IqAk.jpg
505192,Shoplifters,"In the outskirts of Tokyo, a poor but close-knit group living on the fringes of society survives through shoplifting and odd jobs. When Osamu and his son take in a neglected young girl, their already fragile existence begins to unravel. As the family grows attached to her, buried secrets surface, forcing them to confront the true meaning of love, belonging, and what makes a family.","[18, 80, 53]",7.849,/4nfRUOv3LX5zLn98WS1WqVBk9E9.jpg
11656,The Virgin Spring,"Devout Christians Töre and Märeta send their only daughter, the virginal Karin, and their foster daughter, the unrepentant Ingeri, to deliver candles to a distant church. On their way through the woods, the girls encounter a group of savage goat herders who brutally rape and murder Karin as Ingeri remains hidden. When the killers unwittingly seek refuge in the farmhouse of Töre and Märeta, Töre plots a fitting revenge.","[18, 36]",7.8,/mTHaNushuXNQrfmweeU4cW6nMHh.jpg
399174,Isle of Dogs,"In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island used as a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.","[12, 35, 16]",7.848,/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg
152601,Her,"In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.","[10749, 878, 18]",7.848,/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg
379170,Sherlock: The Abominable Bride,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,"[80, 18, 9648, 53, 10770]",7.847,/hibE8cyZs2Bm0o4WaWd1pppvjO2.jpg
677638,We Bare Bears: The Movie,"When Grizz, Panda, and Ice Bear's love of food trucks and viral videos get out of hand, the brothers are now chased away from their home and embark on a trip to Canada, where they can live in peace.","[16, 12, 10751, 35, 10770]",7.849,/kPzcvxBwt7kEISB9O4jJEuBn72t.jpg
59440,Warrior,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.","[18, 28]",7.845,/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg
31411,The Cameraman,A photographer takes up newsreel shooting to impress a secretary.,"[35, 10749]",7.846,/oz7dVRzxN95IIpa7hsG5XS3nO2L.jpg
